5a11. All lactations feed data 16/12/2020 16:39:40
169,2,326,-,3815.7,3984.0,153.6,169.4,725,0
169,3,370,4548.8,14527.6,16427.5,583.1,743.7,3531,67
169,4,500,5012.3,15713.7,20257.8,786.6,893.8,3486,0
169,5,269,4971.8,-,13831.6,798.1,499.3,3099,0
170,0,-,-,-,-,-,-,0,0
170,1,-,-,-,-,-,-,0,0
170,2,363,557.9,4665.1,5137.3,211.6,197.3,1169,0
170,3,302,3327.2,-,6389.9,287.3,262.6,1172,0
170,4,318,2681.5,5308.6,5387.8,217.0,212.3,988,0
170,5,195,2355.7,-,3594.1,139.1,124.0,671,0
177,0,-,-,-,-,-,-,0,0
177,1,-,-,-,-,-,-,0,0
177,2,300,3564.2,-,6612.5,243.9,252.0,1451,0
177,3,300,3876.7,-,7280.3,305.0,314.4,1504,0
177,4,359,3247.1,5804.5,5804.5,220.7,228.6,1067,0
177,5,233,3457.4,-,6281.3,232.4,213.6,1086,0
182,0,-,-,-,-,-,-,0,0
182,1,517,-,-,793.4,37.4,32.1,71,0
182,2,380,2670.5,8690.6,9295.3,366.1,378.7,1792,59
182,3,295,3859.5,-,10036.5,370.4,435.2,1673,0
182,4,319,2863.5,8360.0,8569.8,500.5,229.7,1518,0
185,0,-,-,-,-,-,-,0,0
185,1,-,-,-,-,-,-,0,0
185,2,596,-,2228.7,4857.9,225.9,174.4,1152,0
185,3,417,3215.5,8011.0,9104.8,348.0,393.8,1347,0
185,4,157,2168.8,-,3075.9,151.6,119.0,563,0
187,0,-,-,-,-,-,-,0,0
187,1,-,-,-,-,-,-,0,0
187,2,519,-,4247.6,7244.6,243.8,293.3,1581,0
187,3,296,4363.5,-,11665.7,434.9,534.2,2548,0
187,4,304,4680.2,-,9997.1,284.0,405.3,1632,0
187,5,207,4822.2,-,8764.3,182.3,302.4,1723,0
190,0,-,-,-,-,-,-,0,0
190,1,-,-,-,-,-,-,0,0
190,2,271,829.6,-,3745.1,165.8,138.8,553,0
190,3,303,3942.0,-,8299.2,316.6,365.8,1558,0
195,0,-,-,-,-,-,-,0,0
195,1,-,-,-,-,-,-,0,0
195,2,329,-,3686.6,4026.7,162.6,172.5,727,0
195,3,336,4222.3,12039.1,12456.2,463.5,550.0,2573,67
195,4,352,3656.5,12177.6,12996.6,494.8,590.6,2178,0
195,5,386,3506.1,8765.1,9751.6,370.6,315.0,1849,0
202,0,-,-,-,-,-,-,0,0
202,1,363,-,560.7,736.5,26.7,26.1,101,0
202,2,279,2659.8,-,5020.8,196.1,209.1,937,36
202,3,309,2381.0,4385.0,4394.7,179.6,192.8,861,0
202,4,255,2559.0,-,6179.8,319.5,273.8,1163,0
208,0,-,-,-,-,-,-,0,0
208,1,413,-,1143.2,2215.5,102.8,81.4,255,0
208,2,276,3222.3,-,7248.0,271.7,316.2,1268,53
208,3,299,3368.4,-,9091.7,351.9,405.4,1667,0
208,4,309,3069.4,8994.1,9098.0,508.6,380.3,1746,0
208,5,155,2236.0,-,2858.3,159.8,119.5,573,0
211,0,-,-,-,-,-,-,0,0
211,1,-,-,-,-,-,-,0,0
