3b06. Lactation milk data (milk, fat, protein, cellcount) 16/12/2020 15:42:44
346,346,1,284,7886.3,3024.3,-,270.9,340.9,-
346,346,2,292,6833.7,2370.3,-,258.6,315.5,-
346,346,3,71,39.0,-,-,-,-,-
347,347,1,278,4493.1,2033.4,-,148.9,176.3,-
347,347,2,316,7181.7,2889.9,7019.2,122.0,161.4,-
347,347,3,251,4925.7,2680.6,-,-,-,-
348,348,1,301,7694.4,2819.8,-,258.4,324.1,-
348,348,2,534,10606.6,3331.8,8072.7,104.1,142.3,-
348,348,3,62,1800.5,-,-,-,-,-
350,350,1,373,6522.8,2046.3,5967.0,283.2,264.7,-
350,350,2,277,7962.6,2966.8,-,338.7,363.1,-
350,350,3,280,5121.9,2138.4,-,251.1,149.6,-
350,350,4,180,5078.8,3225.2,-,250.4,144.7,-
351,1,1,286,3036.6,1345.8,-,-,-,-
351,1,2,310,4144.7,1143.7,4109.9,161.3,176.4,-
353,353,1,295,6320.6,2691.7,-,159.4,219.0,-
353,353,2,335,6997.8,2313.3,6831.5,256.0,318.3,-
353,353,3,346,8440.0,2910.4,7981.3,-,-,-
353,353,4,31,547.5,-,-,-,-,-
354,354,1,359,6919.9,2588.7,6575.1,191.9,253.5,-
354,354,2,318,10982.2,4226.6,10830.3,365.5,487.6,-
354,354,3,196,6570.6,3306.7,-,-,-,-
355,355,1,286,3782.3,1540.4,-,134.6,163.9,-
355,355,2,349,8714.3,2826.1,7758.4,102.8,138.6,-
355,355,3,237,5449.8,2461.0,-,-,-,-
356,356,1,351,6174.6,1885.9,5858.7,204.4,257.2,-
356,356,2,294,6810.1,3308.0,-,189.8,249.5,-
356,356,3,247,7727.4,3513.1,-,-,-,-
358,358,1,341,6487.3,1977.2,5909.0,255.5,273.3,-
358,358,2,327,7042.5,2584.2,6757.0,145.1,169.3,-
358,358,3,267,7985.6,3625.4,-,-,-,-
359,359,1,368,7314.5,1939.1,6167.1,265.9,321.4,-
359,359,2,308,8854.6,3322.0,8785.4,143.9,204.5,-
366,366,1,429,6505.0,2465.3,5719.1,184.4,210.8,-
366,366,2,340,7098.5,2293.3,6369.1,61.8,81.0,-
367,367,1,352,4962.6,1986.3,4636.7,158.4,193.0,-
367,367,2,334,4836.7,2089.0,4761.9,86.7,112.5,-
367,367,3,8,142.9,-,-,-,-,-
368,368,1,318,4376.0,1990.9,4335.3,116.2,142.6,-
369,369,1,331,6964.3,2469.8,6650.8,232.3,300.5,-
369,369,2,332,8700.4,3031.2,8157.0,100.7,135.5,-
369,369,3,188,4540.5,2588.9,-,-,-,-
370,370,1,313,6441.7,2174.1,6294.9,210.4,277.6,-
370,370,2,278,7462.7,3256.1,-,91.7,138.4,-
370,370,3,227,6169.8,3141.7,-,-,-,-
376,376,1,298,4338.5,1961.3,-,151.8,159.5,-
376,376,2,286,4748.6,2735.7,-,142.3,164.8,-
379,379,1,363,5835.2,1935.5,5478.6,207.6,254.1,-
379,379,2,224,5268.0,2650.9,-,133.9,172.3,-
382,382,1,273,3694.1,1678.6,-,128.8,150.3,-
382,382,2,289,4964.7,2521.7,-,130.9,163.5,-
382,382,3,255,7236.7,3180.2,-,-,-,-
383,383,1,333,4882.4,1927.1,4713.3,176.7,182.2,-
383,383,2,316,5585.2,2777.5,5542.3,147.2,166.8,-
383,383,3,263,7657.1,3842.5,-,-,-,-
386,386,1,348,5742.4,2185.2,5379.3,175.5,228.7,-
386,386,2,340,7777.3,2782.1,7224.5,82.6,119.5,-
386,386,3,238,5064.1,2470.1,-,-,-,-
389,389,1,350,7889.2,2628.6,7115.0,289.4,306.5,-
389,389,2,268,4686.8,3194.2,-,140.2,157.6,-
389,389,3,211,5453.6,3049.2,-,-,-,-
390,390,1,263,4494.4,2243.7,-,158.7,176.1,-
390,390,2,295,5563.1,2870.4,-,131.4,158.0,-
390,390,3,244,5989.1,3065.1,-,-,-,-
394,394,1,281,5836.0,2685.6,-,193.6,251.7,-
394,394,2,232,6242.2,3615.9,-,173.6,247.1,-
402,402,1,277,5404.8,2494.5,-,163.6,192.1,-
402,402,2,481,8060.0,3101.1,6903.2,130.8,160.8,-
402,402,3,87,1902.9,-,-,-,-,-
437,37,1,343,7874.9,2576.5,7041.8,126.4,154.9,-
437,37,2,190,1321.6,871.8,-,-,-,-
443,443,1,319,2031.1,1235.7,2031.1,7.4,8.0,-
443,443,2,186,4248.3,2477.9,-,-,-,-
447,447,1,71,1170.2,-,-,41.6,49.2,-
447,447,2,244,4752.9,1935.2,-,182.1,210.9,-
447,447,3,275,7662.4,3068.6,-,-,-,-
447,447,4,51,1330.3,-,-,-,-,-
454,454,1,46,488.5,-,-,16.8,19.3,-
457,457,1,298,5575.5,2642.1,-,144.5,192.2,-
