5a16. Wait time, Milk/Feed Last month 16/12/2020 16:47:46
26/11/2020,195,5.3,2000,1064
26/11/2020,358,16.3,4700,4685
26/11/2020,353,17.1,4200,3875
26/11/2020,519,21.2,6100,5661
26/11/2020,493,22.1,8000,7994
26/11/2020,53,17.9,4700,4718
26/11/2020,952,25.8,7800,7835
26/11/2020,311,9.6,3800,2947
26/11/2020,402,20.2,8000,7446
26/11/2020,63,22.6,8000,8042
26/11/2020,177,12.4,4100,2732
26/11/2020,386,10.7,4200,4158
26/11/2020,208,8.7,3500,3286
26/11/2020,511,10.8,7400,6960
26/11/2020,516,24.1,8000,6580
26/11/2020,604,12.7,5000,4129
26/11/2020,968,15.7,4500,3935
26/11/2020,300,8.4,4000,2959
26/11/2020,487,18.1,5500,4817
26/11/2020,312,13.6,4500,3971
26/11/2020,497,18.9,8000,4949
26/11/2020,383,18.1,4500,4043
26/11/2020,26,20.8,5900,5982
26/11/2020,581,9.9,4000,3700
26/11/2020,355,16.2,4500,4391
26/11/2020,557,15.5,9000,6631
26/11/2020,169,51.7,11400,11405
26/11/2020,523,20.3,8000,7876
27/11/2020,356,22.0,5800,5793
27/11/2020,56,11.8,4000,3036
27/11/2020,390,18.9,4600,4568
27/11/2020,382,14.3,4200,3855
27/11/2020,83,12.1,8000,6840
27/11/2020,402,26.5,8000,7206
27/11/2020,443,18.9,8000,8077
27/11/2020,355,17.6,4400,4347
27/11/2020,370,20.0,5000,4993
27/11/2020,347,11.9,3900,2706
27/11/2020,973,16.9,4300,4017
27/11/2020,63,23.7,8000,7945
27/11/2020,53,14.2,4600,4617
27/11/2020,952,27.3,8000,7948
27/11/2020,968,16.2,4400,4331
27/11/2020,353,19.7,4300,4301
27/11/2020,60,7.3,3900,1928
27/11/2020,57,15.4,8000,6502
27/11/2020,383,18.2,4500,4476
27/11/2020,350,19.9,4800,4851
27/11/2020,447,27.2,7600,7604
27/11/2020,26,24.6,5800,5721
27/11/2020,348,31.4,7400,7350
27/11/2020,386,16.8,4200,4264
27/11/2020,358,17.8,4700,4695
27/11/2020,208,8.7,3600,3415
27/11/2020,516,15.8,8000,6403
27/11/2020,211,9.4,3900,2655
27/11/2020,584,13.7,8000,5622
27/11/2020,311,9.7,3800,3506
27/11/2020,337,36.5,8000,8023
27/11/2020,604,11.1,5000,3293
27/11/2020,169,47.5,11600,11570
27/11/2020,519,27.1,6200,6175
27/11/2020,557,14.6,9000,8531
27/11/2020,300,11.3,4000,3967
27/11/2020,166,23.2,5500,5427
27/11/2020,254,25.8,4300,3828
27/11/2020,523,22.0,8000,7391
27/11/2020,307,27.8,8000,8045
27/11/2020,581,10.6,4000,3552
27/11/2020,595,4.0,4000,3868
27/11/2020,503,4.7,8000,3945
27/11/2020,177,12.9,4200,2536
27/11/2020,493,21.8,8000,7947
27/11/2020,319,17.9,4600,3893
27/11/2020,497,22.4,8000,7964
27/11/2020,317,11.1,4000,3194
27/11/2020,195,5.4,2000,1310
27/11/2020,312,18.7,4500,4393
27/11/2020,487,22.9,5400,4935
27/11/2020,511,11.1,7400,6294
27/11/2020,586,9.8,5000,2922
27/11/2020,600,17.0,9000,7448
27/11/2020,504,18.0,8000,6905
27/11/2020,479,19.8,8000,7733
27/11/2020,281,33.9,8000,7909
27/11/2020,539,28.5,8000,7993
27/11/2020,532,16.6,4300,4395
27/11/2020,531,12.2,4000,3783
27/11/2020,468,16.7,8000,5634
27/11/2020,278,25.4,4000,4055
27/11/2020,297,13.5,4000,2941
27/11/2020,535,27.2,8000,6227
27/11/2020,524,21.7,8000,7870
28/11/2020,535,28.5,8000,6804
28/11/2020,57,15.6,8000,6060
28/11/2020,56,14.1,4000,3069
28/11/2020,63,21.9,8000,8008
28/11/2020,195,3.9,2000,1200
28/11/2020,531,12.6,3900,3851
28/11/2020,312,16.5,4500,3762
28/11/2020,504,15.6,8000,5899
28/11/2020,370,14.8,4900,4948
28/11/2020,355,18.4,4500,4525
28/11/2020,532,16.8,4400,4434
28/11/2020,319,14.7,4500,2899
28/11/2020,281,32.0,8000,7242
28/11/2020,973,16.3,4300,2758
28/11/2020,60,3.5,3900,2359
28/11/2020,356,22.7,5800,5776
28/11/2020,390,17.0,4600,4498
28/11/2020,539,27.7,8000,8066
28/11/2020,503,5.1,8000,4032
28/11/2020,497,18.1,8000,7975
28/11/2020,317,4.6,3900,1465
28/11/2020,581,4.3,4000,1794
28/11/2020,383,17.3,4500,4493
28/11/2020,519,24.6,6200,6179
28/11/2020,211,9.1,3900,2338
28/11/2020,307,27.4,8000,7996
28/11/2020,254,25.9,4400,4337
28/11/2020,524,19.3,8000,7281
28/11/2020,382,5.5,4200,1696
28/11/2020,300,11.7,3900,3067
28/11/2020,523,22.7,8000,7372
28/11/2020,26,22.9,5700,5686
28/11/2020,968,16.5,4400,4052
28/11/2020,297,11.6,4000,2800
28/11/2020,557,16.6,9000,9033
28/11/2020,278,25.9,4000,3965
28/11/2020,53,17.2,4700,4675
28/11/2020,952,28.2,8000,8030
28/11/2020,586,9.6,5000,4061
28/11/2020,358,18.7,4700,4741
28/11/2020,311,10.5,3800,2929
28/11/2020,511,10.8,7400,7331
28/11/2020,208,9.4,3500,2903
28/11/2020,584,16.3,8000,5631
28/11/2020,516,22.6,8000,8027
28/11/2020,386,17.1,4100,4093
28/11/2020,604,10.8,5000,3680
28/11/2020,169,48.6,11700,11677
28/11/2020,468,16.8,8000,7178
28/11/2020,337,36.4,8000,8013
28/11/2020,443,19.6,8000,7786
28/11/2020,353,19.7,4400,4387
28/11/2020,600,15.1,9000,8885
28/11/2020,487,18.8,5500,5239
28/11/2020,83,12.6,8000,7967
28/11/2020,166,18.0,5400,5448
28/11/2020,479,20.2,8000,7265
28/11/2020,348,33.9,7300,7301
28/11/2020,350,18.3,4800,4771
28/11/2020,447,27.1,7800,6381
28/11/2020,493,22.9,8000,7901
28/11/2020,347,11.2,3900,2822
28/11/2020,402,26.9,8000,7963
28/11/2020,177,13.0,4100,3082
29/11/2020,300,11.8,3900,3164
29/11/2020,447,30.2,8000,9383
29/11/2020,557,17.2,9000,8966
29/11/2020,523,23.8,8000,7556
29/11/2020,497,20.0,8000,7930
29/11/2020,26,24.8,5700,5639
29/11/2020,355,18.5,4500,4467
29/11/2020,519,28.7,6100,6135
29/11/2020,307,32.2,8000,7990
29/11/2020,83,14.0,8000,7990
29/11/2020,383,18.5,4500,3919
29/11/2020,319,17.9,4500,3831
29/11/2020,535,28.4,8000,7165
29/11/2020,166,29.3,5400,5437
29/11/2020,531,12.6,4000,4067
29/11/2020,493,22.0,8000,7292
29/11/2020,348,34.8,7200,7215
29/11/2020,63,24.2,8000,8012
29/11/2020,297,12.8,4000,2780
29/11/2020,370,21.8,4900,4828
29/11/2020,479,20.6,8000,7125
29/11/2020,254,28.0,4500,4526
29/11/2020,402,27.1,8000,7994
29/11/2020,350,20.1,4600,4633
29/11/2020,347,11.7,3900,1776
29/11/2020,278,26.5,4000,3991
29/11/2020,524,20.6,8000,7178
29/11/2020,968,16.9,4400,3905
29/11/2020,56,11.6,4100,3550
29/11/2020,504,16.5,8000,6870
29/11/2020,312,17.5,4500,4024
29/11/2020,177,14.6,4100,3880
29/11/2020,539,29.6,8000,7982
29/11/2020,358,19.1,4600,4571
29/11/2020,487,25.4,5400,5393
29/11/2020,356,23.1,5600,5595
29/11/2020,390,17.4,4600,4562
29/11/2020,973,16.0,4400,3564
29/11/2020,57,3.1,8000,2033
29/11/2020,353,20.3,4500,4442
29/11/2020,532,16.4,4500,4639
29/11/2020,600,16.6,9000,8608
29/11/2020,503,5.9,8000,5433
29/11/2020,516,21.8,8000,7972
29/11/2020,443,20.3,8000,7640
29/11/2020,281,33.7,8000,7877
29/11/2020,386,17.0,4100,4120
29/11/2020,584,16.1,8000,5178
29/11/2020,468,18.9,8000,7181
29/11/2020,208,10.6,3600,3562
29/11/2020,337,40.8,8000,7969
29/11/2020,511,11.5,7400,7422
29/11/2020,169,50.1,11700,11358
29/11/2020,952,29.3,8000,7986
29/11/2020,311,10.3,3800,3272
29/11/2020,53,17.9,4600,4516
30/11/2020,973,17.8,4300,4004
30/11/2020,468,17.0,8000,7643
30/11/2020,535,30.5,8000,7454
30/11/2020,539,28.8,8000,7984
30/11/2020,531,12.8,3900,3877
30/11/2020,532,15.4,4700,4726
30/11/2020,504,16.2,8000,7843
30/11/2020,487,22.7,5300,5347
30/11/2020,390,18.3,4600,4527
30/11/2020,600,19.8,9000,8939
30/11/2020,952,30.8,8000,8003
30/11/2020,511,12.7,7400,7406
30/11/2020,497,20.5,8000,7656
30/11/2020,402,28.2,8000,7817
30/11/2020,493,22.0,8000,8057
30/11/2020,503,6.1,8000,6353
30/11/2020,968,17.2,4400,3779
30/11/2020,523,23.6,8000,7194
30/11/2020,447,30.7,8000,7963
30/11/2020,479,21.6,8000,8024
30/11/2020,524,22.2,8000,8048
30/11/2020,584,16.5,8000,7349
30/11/2020,516,22.1,8000,7654
30/11/2020,443,22.0,8000,7959
30/11/2020,386,18.0,4200,4183
30/11/2020,557,16.5,9000,8981
30/11/2020,383,18.7,4500,4131
30/11/2020,519,29.1,6100,5975
30/11/2020,370,19.2,4800,4827
30/11/2020,26,26.8,5600,5603
30/11/2020,358,17.8,4600,4601
30/11/2020,356,24.6,5500,5553
30/11/2020,53,19.5,4600,4505
30/11/2020,208,10.9,3600,3534
30/11/2020,281,26.5,8000,7634
30/11/2020,63,23.9,8000,7976
30/11/2020,347,9.8,3900,2947
30/11/2020,177,14.9,4100,3889
30/11/2020,169,52.8,11800,11812
30/11/2020,348,35.8,7300,7332
30/11/2020,312,19.3,4500,4505
30/11/2020,311,11.1,3800,3759
30/11/2020,350,17.3,4700,4679
30/11/2020,319,18.5,4500,4246
30/11/2020,355,19.1,4500,4531
30/11/2020,166,26.6,5200,5188
30/11/2020,56,15.1,4100,3464
30/11/2020,297,12.0,4000,3044
30/11/2020,300,12.0,3900,3268
30/11/2020,307,29.7,8000,7975
30/11/2020,353,22.3,4700,4622
30/11/2020,83,13.6,8000,7978
30/11/2020,337,28.3,8000,8051
30/11/2020,278,28.2,4000,4002
30/11/2020,254,27.7,4700,4425
01/12/2020,83,14.8,8000,8010
01/12/2020,531,12.3,4000,3989
01/12/2020,177,13.6,4100,3953
01/12/2020,557,16.4,9000,8800
01/12/2020,516,11.4,8000,7000
01/12/2020,479,19.0,8000,8059
01/12/2020,532,18.6,4900,4929
01/12/2020,503,6.6,8000,3987
01/12/2020,443,20.2,8000,8032
01/12/2020,26,23.7,5700,5721
01/12/2020,355,17.6,4500,4524
01/12/2020,386,15.5,4200,4151
01/12/2020,524,21.7,8000,7968
01/12/2020,347,11.2,3900,3910
01/12/2020,356,22.6,5500,5454
01/12/2020,952,29.1,8000,7965
01/12/2020,353,24.4,4900,4921
01/12/2020,53,18.4,4600,4392
01/12/2020,337,44.2,8000,7940
01/12/2020,519,26.7,6100,5959
01/12/2020,390,17.2,4500,4536
01/12/2020,307,29.4,8000,7976
01/12/2020,166,23.1,5500,5355
01/12/2020,358,19.0,4600,4565
01/12/2020,973,17.6,4300,4196
01/12/2020,493,16.9,8000,7961
01/12/2020,278,24.8,4000,3995
01/12/2020,539,27.4,8000,7989
01/12/2020,523,22.2,8000,6574
01/12/2020,447,27.5,8000,8022
01/12/2020,208,11.2,3600,3611
01/12/2020,600,18.7,9000,8923
01/12/2020,300,11.9,3900,3279
01/12/2020,312,18.7,4500,4446
01/12/2020,370,17.7,4700,4671
01/12/2020,319,18.1,4600,4180
01/12/2020,348,33.7,7400,7342
01/12/2020,504,16.4,8000,6922
01/12/2020,169,52.6,11900,11872
01/12/2020,584,15.8,8000,6279
01/12/2020,281,28.4,8000,8027
01/12/2020,297,12.1,4000,3074
01/12/2020,383,17.0,4500,4219
01/12/2020,63,22.7,8000,7992
01/12/2020,402,24.4,8000,7359
01/12/2020,56,13.5,4100,3786
01/12/2020,350,21.7,4700,4679
01/12/2020,311,10.5,3800,3402
01/12/2020,468,16.4,8000,6486
01/12/2020,968,16.1,4400,3800
01/12/2020,254,26.5,4900,4518
01/12/2020,497,18.6,8000,7563
01/12/2020,487,20.5,5300,5258
01/12/2020,535,30.0,8000,7827
01/12/2020,511,11.5,7400,7388
02/12/2020,497,21.8,8000,7967
02/12/2020,402,29.6,8000,7789
02/12/2020,300,12.5,3900,2664
02/12/2020,523,23.1,8000,5295
02/12/2020,83,15.2,8000,7974
02/12/2020,519,28.9,6500,6376
02/12/2020,311,8.1,3800,2323
02/12/2020,350,21.3,4700,4740
02/12/2020,447,31.9,8000,8005
02/12/2020,254,30.3,5100,5071
02/12/2020,63,24.4,8000,7990
02/12/2020,511,12.2,7400,7453
02/12/2020,600,15.7,9000,8140
02/12/2020,370,20.0,4800,4830
02/12/2020,169,49.5,12000,10268
02/12/2020,504,15.6,8000,6474
02/12/2020,348,34.4,7500,7518
02/12/2020,312,17.4,4500,4113
02/12/2020,503,6.0,8000,4015
02/12/2020,353,23.9,5100,5086
02/12/2020,307,29.1,8000,8048
02/12/2020,973,18.0,4400,4136
02/12/2020,443,18.5,8000,7967
02/12/2020,177,14.2,4200,3845
02/12/2020,347,11.7,3900,3831
02/12/2020,516,27.3,8000,7391
02/12/2020,26,25.5,5700,5701
02/12/2020,971,8.5,4000,3108
02/12/2020,532,16.6,5100,5113
02/12/2020,281,27.3,8000,7924
02/12/2020,383,13.7,4500,4512
02/12/2020,479,21.6,8000,7890
02/12/2020,358,17.9,4600,4596
02/12/2020,531,12.8,4000,3984
02/12/2020,386,17.1,4300,4319
02/12/2020,557,16.1,9000,4985
02/12/2020,278,23.3,4000,3341
02/12/2020,539,28.8,8000,7957
02/12/2020,487,25.1,5300,5295
02/12/2020,968,16.0,4400,3190
02/12/2020,535,27.2,8000,7313
02/12/2020,584,17.8,8000,6313
02/12/2020,208,11.7,3700,3547
02/12/2020,53,19.1,4600,4274
02/12/2020,468,17.9,8000,7230
02/12/2020,297,12.3,4000,2461
02/12/2020,356,24.3,5500,5504
02/12/2020,259,9.0,3600,3298
02/12/2020,390,18.8,4500,4449
02/12/2020,524,17.7,8000,7690
02/12/2020,166,25.5,5400,5424
02/12/2020,355,18.4,4500,4435
02/12/2020,337,41.5,8000,8056
02/12/2020,56,12.8,4100,3261
02/12/2020,319,20.6,4600,4587
02/12/2020,952,30.1,8000,8043
02/12/2020,493,23.7,8000,8047
03/12/2020,487,23.8,5300,5264
03/12/2020,83,15.4,8000,8022
03/12/2020,319,19.8,4600,4367
03/12/2020,497,20.0,8000,7357
03/12/2020,468,16.4,8000,7518
03/12/2020,493,21.6,8000,7714
03/12/2020,337,39.4,8000,7935
03/12/2020,479,18.1,8000,7621
03/12/2020,347,12.5,3900,3883
03/12/2020,166,22.0,5400,5340
03/12/2020,503,5.9,8000,6911
03/12/2020,348,35.0,7500,7518
03/12/2020,531,11.1,4000,4027
03/12/2020,358,17.8,4600,4643
03/12/2020,281,28.3,8000,7979
03/12/2020,386,16.8,4300,4343
03/12/2020,26,23.0,5700,5712
03/12/2020,532,19.2,5300,5432
03/12/2020,53,18.5,4600,4649
03/12/2020,297,10.9,4000,2279
03/12/2020,524,20.2,8000,7718
03/12/2020,355,17.7,4600,4637
03/12/2020,952,29.4,8000,7938
03/12/2020,390,18.4,4600,4644
03/12/2020,356,24.4,5500,5530
03/12/2020,557,13.7,9000,8696
03/12/2020,971,15.2,4100,4125
03/12/2020,240,15.7,3400,2212
03/12/2020,973,15.8,4500,4387
03/12/2020,370,19.6,4700,4732
03/12/2020,254,29.7,5300,5257
03/12/2020,259,15.5,3800,2929
03/12/2020,584,15.8,8000,6585
03/12/2020,968,13.5,4400,3617
03/12/2020,208,10.3,3700,3668
03/12/2020,383,18.2,4500,4486
03/12/2020,535,15.4,8000,4852
03/12/2020,278,21.0,4000,3791
03/12/2020,539,27.3,8000,8006
03/12/2020,516,19.7,8000,7508
03/12/2020,177,13.2,4200,3013
03/12/2020,519,26.8,6400,6425
03/12/2020,307,29.3,8000,7968
03/12/2020,353,20.6,5300,5379
03/12/2020,443,20.7,8000,7784
03/12/2020,600,12.7,9000,5103
03/12/2020,312,17.8,4500,3931
03/12/2020,504,14.8,8000,6202
03/12/2020,169,43.2,12200,10691
03/12/2020,447,35.1,8000,7977
03/12/2020,63,20.3,8000,8059
03/12/2020,350,20.4,4700,4663
03/12/2020,311,9.7,3800,3728
03/12/2020,511,11.6,7400,7348
03/12/2020,402,25.1,8000,8052
03/12/2020,300,11.5,3900,3581
03/12/2020,523,23.0,8000,7807
03/12/2020,56,15.3,4100,3276
04/12/2020,511,11.7,7400,7461
04/12/2020,278,24.9,4000,4028
04/12/2020,487,20.4,5300,5346
04/12/2020,539,30.0,8000,7999
04/12/2020,503,6.5,8000,6376
04/12/2020,504,16.4,8000,7800
04/12/2020,254,30.6,5500,4817
04/12/2020,312,16.6,4600,4376
04/12/2020,297,11.5,4000,2523
04/12/2020,169,46.2,12200,9824
04/12/2020,557,8.3,9000,5540
04/12/2020,524,20.2,8000,7972
04/12/2020,311,9.4,3800,3671
04/12/2020,523,23.2,8000,5415
04/12/2020,240,27.1,3600,3433
04/12/2020,600,1.2,9000,570
04/12/2020,259,17.9,4000,2987
04/12/2020,319,20.8,4600,4351
04/12/2020,300,13.2,3900,2858
04/12/2020,307,27.3,8000,8040
04/12/2020,493,20.6,8000,6571
04/12/2020,532,16.9,5500,5505
04/12/2020,531,9.6,4000,3980
04/12/2020,519,27.4,6600,6244
04/12/2020,497,20.3,8000,6865
04/12/2020,584,15.8,8000,4971
04/12/2020,535,20.5,8000,7649
04/12/2020,208,10.7,3700,3369
04/12/2020,177,11.3,4200,1942
04/12/2020,281,29.2,8000,7679
04/12/2020,166,24.5,5600,5524
04/12/2020,516,21.8,8000,6098
04/12/2020,353,22.9,5500,4804
04/12/2020,383,15.2,4500,2975
04/12/2020,968,15.0,4400,3616
04/12/2020,468,15.6,8000,5657
04/12/2020,56,13.4,4100,4026
04/12/2020,479,21.4,8000,7927
04/12/2020,402,27.0,8000,7151
04/12/2020,347,13.5,3900,3085
04/12/2020,447,28.8,8000,8045
04/12/2020,348,35.2,7900,7952
04/12/2020,443,19.2,8000,7959
04/12/2020,63,23.4,8000,7205
04/12/2020,971,16.1,4200,4165
04/12/2020,83,14.0,8000,7975
04/12/2020,350,18.2,4700,4707
04/12/2020,53,18.8,4600,4239
04/12/2020,358,17.8,4600,4612
04/12/2020,370,20.9,4700,4714
04/12/2020,973,13.2,4500,2717
04/12/2020,390,17.1,4600,4602
04/12/2020,355,18.1,4600,4585
04/12/2020,952,30.0,8000,8029
04/12/2020,356,24.7,5500,5500
04/12/2020,386,18.3,4300,4136
04/12/2020,337,34.3,8000,8013
04/12/2020,26,24.6,5800,4957
05/12/2020,511,12.1,7400,7373
05/12/2020,443,20.2,8000,8026
05/12/2020,952,32.5,8000,8021
05/12/2020,63,21.9,8000,6592
05/12/2020,504,10.1,8000,7074
05/12/2020,531,13.4,4000,4028
05/12/2020,348,36.5,8100,8026
05/12/2020,312,16.5,4600,4594
05/12/2020,26,22.7,5800,5247
05/12/2020,311,9.7,3900,2959
05/12/2020,350,23.8,4800,4743
05/12/2020,169,46.0,12200,11692
05/12/2020,358,18.7,4600,4556
05/12/2020,447,25.4,8000,6228
05/12/2020,539,27.1,8000,8020
05/12/2020,402,24.9,8000,7645
05/12/2020,532,17.4,5600,5631
05/12/2020,524,22.3,8000,8054
05/12/2020,383,14.2,4500,3796
05/12/2020,53,17.7,4600,3806
05/12/2020,300,11.4,3900,3200
05/12/2020,297,11.8,4000,3185
05/12/2020,355,18.8,4600,4451
05/12/2020,523,20.0,8000,6063
05/12/2020,281,28.5,8000,7147
05/12/2020,56,15.5,4100,2967
05/12/2020,968,14.5,4300,3558
05/12/2020,177,9.6,4200,3212
05/12/2020,386,15.8,4400,3326
05/12/2020,584,15.5,8000,3257
05/12/2020,390,17.0,4600,4618
05/12/2020,356,24.5,5500,5476
05/12/2020,516,20.1,8000,6489
05/12/2020,208,10.9,3800,3342
05/12/2020,535,21.1,8000,6266
05/12/2020,519,26.9,6500,5875
05/12/2020,307,27.9,8000,7978
05/12/2020,353,22.5,5600,4782
05/12/2020,973,14.9,4500,3386
05/12/2020,166,22.3,5700,5241
05/12/2020,347,13.4,3900,2778
05/12/2020,487,12.4,5300,5269
05/12/2020,83,14.7,8000,8006
05/12/2020,557,13.1,9000,6013
05/12/2020,971,17.9,4300,4280
05/12/2020,319,21.1,4600,4569
05/12/2020,497,18.9,8000,3488
05/12/2020,468,16.8,8000,6631
05/12/2020,493,21.2,8000,7833
05/12/2020,370,20.3,4700,4637
05/12/2020,503,5.5,8000,6404
05/12/2020,479,20.1,8000,7848
05/12/2020,259,19.4,4100,3385
05/12/2020,254,30.4,5600,5483
05/12/2020,240,30.7,3800,3795
05/12/2020,337,40.0,8000,8047
05/12/2020,278,26.3,4000,3999
06/12/2020,297,12.8,4000,3222
06/12/2020,383,20.3,4500,4209
06/12/2020,281,29.2,8000,7829
06/12/2020,523,24.4,8000,6713
06/12/2020,479,20.9,8000,7685
06/12/2020,56,13.9,4100,2973
06/12/2020,300,11.0,4000,3992
06/12/2020,402,23.6,8000,7822
06/12/2020,337,44.1,8000,7953
06/12/2020,952,31.3,8000,7994
06/12/2020,370,19.9,4700,4757
06/12/2020,531,12.6,4000,3987
06/12/2020,358,19.1,4600,4582
06/12/2020,254,33.1,5700,5569
06/12/2020,26,26.2,5800,5410
06/12/2020,386,18.0,4500,3601
06/12/2020,532,20.9,5700,5734
06/12/2020,53,20.3,4600,4568
06/12/2020,355,18.7,4600,4253
06/12/2020,524,21.1,8000,8009
06/12/2020,390,16.9,4600,4597
06/12/2020,973,4.2,4500,1208
06/12/2020,356,25.0,5500,5457
06/12/2020,487,21.3,5300,4764
06/12/2020,511,11.7,7400,7382
06/12/2020,166,26.7,5500,5499
06/12/2020,63,22.3,8000,7782
06/12/2020,311,10.3,3800,2657
06/12/2020,350,21.7,4700,4697
06/12/2020,443,21.1,8000,7758
06/12/2020,557,12.3,9000,4895
06/12/2020,83,15.4,8000,8038
06/12/2020,497,16.1,8000,7907
06/12/2020,348,34.2,8200,8193
06/12/2020,278,25.6,4000,3986
06/12/2020,312,17.9,4500,4545
06/12/2020,539,27.8,8000,7998
06/12/2020,347,12.1,4000,1656
06/12/2020,447,31.5,8000,8003
06/12/2020,504,18.3,8000,7936
06/12/2020,169,49.4,12200,11906
06/12/2020,584,14.9,8000,5723
06/12/2020,968,15.8,4400,3963
06/12/2020,177,13.5,4100,3742
06/12/2020,971,20.8,4400,4438
06/12/2020,353,21.7,5700,4926
06/12/2020,307,30.6,8000,7945
06/12/2020,519,30.3,6600,6473
06/12/2020,535,17.5,8000,6058
06/12/2020,493,23.4,8000,7982
06/12/2020,240,34.2,4000,3995
06/12/2020,319,22.3,4600,4578
06/12/2020,516,21.6,8000,5694
06/12/2020,259,21.0,4200,3991
06/12/2020,468,17.6,8000,6658
06/12/2020,208,1.0,3800,327
07/12/2020,259,20.9,4300,4150
07/12/2020,535,20.2,8000,4929
07/12/2020,278,26.0,4000,3980
07/12/2020,26,25.0,5800,5790
07/12/2020,383,17.5,4500,4183
07/12/2020,254,31.5,5800,5773
07/12/2020,240,34.8,4100,4142
07/12/2020,968,15.7,4400,3913
07/12/2020,557,12.0,9000,4539
07/12/2020,532,15.8,5800,5815
07/12/2020,971,21.9,4500,4510
07/12/2020,584,16.5,8000,6117
07/12/2020,386,17.1,4500,4004
07/12/2020,370,19.7,4700,4645
07/12/2020,539,26.8,8000,7981
07/12/2020,281,28.6,8000,8025
07/12/2020,348,26.4,8300,7810
07/12/2020,312,17.3,4500,4500
07/12/2020,169,43.4,12000,11990
07/12/2020,504,15.0,8000,6112
07/12/2020,347,10.7,4000,2343
07/12/2020,443,19.6,8000,7403
07/12/2020,177,12.8,4100,3291
07/12/2020,516,19.2,8000,6979
07/12/2020,350,18.7,4800,4850
07/12/2020,311,8.7,3800,2870
07/12/2020,447,30.6,8000,8013
07/12/2020,63,23.0,8000,7938
07/12/2020,511,11.2,7400,7367
07/12/2020,337,38.6,8000,7744
07/12/2020,487,19.7,5200,4457
07/12/2020,319,21.0,4700,4483
07/12/2020,468,18.4,8000,8050
07/12/2020,166,22.1,5800,5169
07/12/2020,497,21.1,8000,7752
07/12/2020,83,14.9,8000,8007
07/12/2020,479,20.4,8000,7480
07/12/2020,493,22.3,8000,8029
07/12/2020,300,11.1,4000,3863
07/12/2020,523,22.7,8000,6350
07/12/2020,355,18.0,4600,4243
07/12/2020,297,13.6,4000,2791
07/12/2020,402,30.9,8000,7923
07/12/2020,952,29.1,8000,7946
07/12/2020,56,16.2,4200,3323
07/12/2020,356,23.2,5700,5719
07/12/2020,390,17.9,4600,4618
07/12/2020,307,29.9,8000,8009
07/12/2020,353,25.1,5800,5792
07/12/2020,53,18.4,4600,4134
07/12/2020,531,12.0,4000,4010
07/12/2020,358,18.9,4600,4632
07/12/2020,519,27.6,6500,6208
07/12/2020,524,20.7,8000,7712
08/12/2020,971,22.0,4700,4673
08/12/2020,26,27.3,5800,5801
08/12/2020,952,30.7,8000,8031
08/12/2020,240,36.4,4200,4202
08/12/2020,63,23.2,8000,7781
08/12/2020,169,44.2,12000,12002
08/12/2020,968,16.0,4400,3892
08/12/2020,177,12.2,4100,3567
08/12/2020,166,25.5,5800,5720
08/12/2020,53,20.4,4600,4662
08/12/2020,557,11.8,9000,4494
08/12/2020,83,15.3,8000,7983
08/12/2020,56,11.6,4200,2636
08/12/2020,584,17.1,8000,4885
08/12/2020,532,23.8,5900,5892
08/12/2020,348,36.2,8500,8488
08/12/2020,355,19.1,4600,4592
08/12/2020,539,29.2,8000,7998
08/12/2020,447,32.2,8000,8020
08/12/2020,347,11.3,4000,3708
08/12/2020,523,24.7,8000,7927
08/12/2020,390,19.6,4600,4573
08/12/2020,493,19.9,8000,7501
08/12/2020,278,27.9,4000,4032
08/12/2020,300,14.2,4000,3229
08/12/2020,319,20.1,4800,4769
08/12/2020,497,21.9,8000,7931
08/12/2020,311,10.3,3800,3796
08/12/2020,511,11.2,7400,7466
08/12/2020,402,28.3,8000,8044
08/12/2020,516,23.5,8000,8011
08/12/2020,353,25.0,5900,5831
08/12/2020,281,32.1,8000,7976
08/12/2020,535,22.2,8000,5952
08/12/2020,519,30.3,6700,6615
08/12/2020,312,18.7,4600,4593
08/12/2020,350,21.4,4800,4768
08/12/2020,383,19.8,4500,3951
08/12/2020,504,16.1,8000,7086
08/12/2020,307,27.4,8000,8048
08/12/2020,443,20.9,8000,7975
08/12/2020,356,25.0,5800,5806
08/12/2020,487,23.7,5300,5247
08/12/2020,386,17.6,4500,4504
08/12/2020,479,21.7,8000,7754
08/12/2020,370,21.8,4800,4842
08/12/2020,337,35.5,8000,7010
08/12/2020,254,31.6,5900,5868
08/12/2020,531,12.8,4000,3996
08/12/2020,358,17.8,4600,4313
08/12/2020,468,19.4,8000,7839
08/12/2020,524,21.8,8000,7992
08/12/2020,259,21.9,4400,4218
08/12/2020,297,12.5,4000,2872
09/12/2020,358,18.2,4600,4566
09/12/2020,402,29.4,8000,8017
09/12/2020,297,11.9,4000,3314
09/12/2020,53,19.3,4700,4494
09/12/2020,26,24.6,6000,5822
09/12/2020,177,13.8,4100,3356
09/12/2020,390,18.8,4600,4562
09/12/2020,356,23.5,5800,5783
09/12/2020,516,22.8,8000,7858
09/12/2020,300,14.0,4000,3838
09/12/2020,56,15.4,4200,3023
09/12/2020,355,18.9,4600,4670
09/12/2020,307,27.3,8000,7987
09/12/2020,523,24.3,8000,7687
09/12/2020,524,21.8,8000,7998
09/12/2020,952,29.3,8000,8031
09/12/2020,519,29.4,6700,6298
09/12/2020,83,13.2,8000,7999
