3a06. Milk control report for screen/printer 16/12/2020 15:22:41
319,UK145128301319,16/12/2020 03:40:22,YCO,6.8,-,-,15.5
319,UK145128301319,16/12/2020 12:55:43,YCO,8.2,-,-,15.5
337,UK145128701337,13/12/2020 01:22:48,Ok,11.7,-,-,38.6
337,UK145128701337,13/12/2020 07:37:49,Ok,11.0,-,-,38.6
337,UK145128701337,13/12/2020 15:06:40,Ok,12.6,-,-,38.6
337,UK145128701337,13/12/2020 21:21:10,Ok,9.0,-,-,38.6
337,UK145128701337,14/12/2020 03:34:29,Ok,10.2,-,-,38.6
337,UK145128701337,14/12/2020 09:39:51,Ok,9.8,-,-,38.6
337,UK145128701337,14/12/2020 16:16:51,Ok,9.3,-,-,38.6
337,UK145128701337,14/12/2020 22:48:55,Ok,12.1,-,-,38.6
337,UK145128701337,15/12/2020 06:46:20,Ok,12.8,-,-,38.6
337,UK145128701337,15/12/2020 12:53:59,Ok,9.6,-,-,38.6
337,UK145128701337,15/12/2020 19:50:25,Ok,11.2,-,-,38.6
337,UK145128701337,16/12/2020 02:29:40,Ok,10.4,-,-,38.6
337,UK145128701337,16/12/2020 09:47:15,Ok,12.4,-,-,38.6
347,UK145128301347,13/12/2020 04:34:27,YCO,6.3,-,-,13.3
347,UK145128301347,13/12/2020 12:49:16,YCO,5.2,-,-,13.3
347,UK145128301347,14/12/2020 00:43:35,YCO,6.7,-,-,13.3
347,UK145128301347,14/12/2020 12:25:29,YCO,7.3,-,-,13.3
347,UK145128301347,15/12/2020 00:35:59,YCO,6.9,-,-,13.3
347,UK145128301347,15/12/2020 07:54:19,YCO,3.8,-,-,13.3
347,UK145128301347,15/12/2020 13:52:19,YCO,3.3,-,-,13.3
347,UK145128301347,15/12/2020 22:26:05,YCO,4.9,-,-,13.3
347,UK145128301347,16/12/2020 03:51:18,YCO,2.7,-,-,13.3
347,UK145128301347,16/12/2020 10:10:25,YCO,3.8,-,-,13.3
348,UK145128401348,13/12/2020 01:45:16,Ok,11.4,-,-,32.7
348,UK145128401348,13/12/2020 12:07:01,Ok,16.1,-,-,32.7
348,UK145128401348,13/12/2020 21:29:02,Ok,12.8,-,-,32.7
348,UK145128401348,14/12/2020 04:52:41,Ok,6.3,-,-,32.7
348,UK145128401348,14/12/2020 16:01:23,Ok,15.0,-,-,32.7
348,UK145128401348,14/12/2020 23:19:38,Ok,13.0,-,-,32.7
348,UK145128401348,15/12/2020 10:29:23,Ok,15.9,-,-,32.7
348,UK145128401348,15/12/2020 21:47:13,Ok,13.6,-,-,32.7
348,UK145128401348,16/12/2020 09:56:37,Ok,18.5,-,-,32.7
350,UK145128601350,13/12/2020 09:10:29,Ok,12.3,-,-,18.6
350,UK145128601350,13/12/2020 16:34:32,Ok,6.0,-,-,18.6
350,UK145128601350,14/12/2020 00:07:45,Ok,5.4,-,-,18.6
350,UK145128601350,14/12/2020 07:18:55,Ok,4.9,-,-,18.6
350,UK145128601350,14/12/2020 14:27:07,YCO,3.4,-,-,18.6
350,UK145128601350,14/12/2020 22:58:24,YCO,2.4,-,-,18.6
350,UK145128601350,15/12/2020 09:14:09,Ok,14.8,-,-,18.6
350,UK145128601350,15/12/2020 16:40:47,YCO,4.1,-,-,18.6
350,UK145128601350,15/12/2020 22:59:07,YCO,4.7,-,-,18.6
350,UK145128601350,16/12/2020 07:03:53,Ok,7.3,-,-,18.6
350,UK145128601350,16/12/2020 14:15:42,Ok,5.9,-,-,18.6
353,UK145128201353,13/12/2020 01:15:46,Ok,11.5,-,-,24.8
353,UK145128201353,13/12/2020 12:15:03,Ok,12.5,-,-,24.8
353,UK145128201353,13/12/2020 23:08:00,Ok,10.6,-,-,24.8
353,UK145128201353,14/12/2020 09:23:49,Ok,10.5,-,-,24.8
353,UK145128201353,14/12/2020 17:48:37,Ok,9.6,-,-,24.8
353,UK145128201353,15/12/2020 01:05:11,Ok,8.4,-,-,24.8
353,UK145128201353,15/12/2020 08:40:39,Ok,9.5,-,-,24.8
353,UK145128201353,15/12/2020 16:06:44,Ok,6.8,-,-,24.8
353,UK145128201353,16/12/2020 02:00:51,Ok,9.8,-,-,24.8
353,UK145128201353,16/12/2020 10:03:58,Ok,9.8,-,-,24.8
355,UK145128401355,13/12/2020 02:04:34,Ok,7.0,-,-,16.9
355,UK145128401355,13/12/2020 12:21:11,Ok,8.2,-,-,16.9
355,UK145128401355,13/12/2020 21:57:33,Ok,7.3,-,-,16.9
355,UK145128401355,14/12/2020 05:10:07,YCO,4.0,-,-,16.9
355,UK145128401355,14/12/2020 13:33:38,Ok,5.8,-,-,16.9
355,UK145128401355,14/12/2020 21:41:14,Ok,7.8,-,-,16.9
355,UK145128401355,15/12/2020 09:20:19,Ok,8.9,-,-,16.9
355,UK145128401355,15/12/2020 21:03:54,Ok,8.2,-,-,16.9
355,UK145128401355,16/12/2020 06:56:59,Ok,6.9,-,-,16.9
355,UK145128401355,16/12/2020 13:54:41,Ok,5.2,-,-,16.9
356,UK145128501356,13/12/2020 05:34:26,Ok,10.0,-,-,22.1
356,UK145128501356,13/12/2020 12:56:56,YCO,3.9,-,-,22.1
356,UK145128501356,13/12/2020 18:11:52,Ok,6.6,-,-,22.1
356,UK145128501356,14/12/2020 04:36:56,Failed,1.3,-,-,22.1
356,UK145128501356,14/12/2020 06:39:57,Failed,0.2,-,-,22.1
356,UK145128501356,14/12/2020 07:33:39,Failed,0.4,-,-,22.1
356,UK145128501356,14/12/2020 08:30:56,YCO,4.0,-,-,22.1
356,UK145128501356,14/12/2020 13:20:36,Failed,0.7,-,-,22.1
356,UK145128501356,14/12/2020 15:38:10,YCO,6.7,-,-,22.1
356,UK145128501356,14/12/2020 20:57:42,Ok,10.1,-,-,22.1
356,UK145128501356,15/12/2020 05:57:27,Ok,7.8,-,-,22.1
356,UK145128501356,15/12/2020 12:30:51,Ok,5.6,-,-,22.1
356,UK145128501356,15/12/2020 20:52:21,Ok,6.9,-,-,22.1
356,UK145128501356,16/12/2020 05:01:56,Ok,7.5,-,-,22.1
