405. Number of OK milkings per Merlin for the last 10 days 16/12/2020 15:59:15
1,7.2,410,Ok,10/12/2020 03:17:00
1,5.6,450,Ok,10/12/2020 03:25:15
1,5.1,330,Ok,10/12/2020 03:35:26
1,9.0,350,Ok,10/12/2020 03:43:52
1,16.2,390,Ok,10/12/2020 03:51:21
1,8.6,240,Ok,10/12/2020 03:56:56
1,6.7,270,Ok,10/12/2020 04:05:58
1,8.8,300,Ok,10/12/2020 04:21:52
1,10.1,400,Ok,10/12/2020 04:33:55
1,6.9,400,Ok,10/12/2020 05:02:17
1,9.2,420,Ok,10/12/2020 05:13:02
1,8.0,320,Ok,10/12/2020 05:19:55
1,5.9,450,Ok,10/12/2020 05:37:01
1,10.8,400,Ok,10/12/2020 06:14:02
1,7.6,420,Ok,10/12/2020 07:02:30
1,15.2,540,Ok,10/12/2020 07:38:37
1,6.0,320,Ok,10/12/2020 07:45:37
1,8.4,370,Ok,10/12/2020 07:52:46
1,6.5,310,Ok,10/12/2020 08:29:06
1,16.8,340,Ok,10/12/2020 08:36:22
1,7.8,270,Ok,10/12/2020 08:46:55
1,6.3,250,Ok,10/12/2020 09:16:44
1,8.3,290,Ok,10/12/2020 09:22:18
1,12.8,630,Ok,10/12/2020 09:44:25
1,14.0,380,Ok,10/12/2020 09:52:20
1,11.8,530,Ok,10/12/2020 10:03:32
1,6.5,300,Ok,10/12/2020 10:10:32
1,14.2,510,Ok,10/12/2020 10:20:07
1,11.0,380,Ok,10/12/2020 10:27:51
1,6.6,490,Ok,10/12/2020 10:37:57
1,6.5,380,Ok,10/12/2020 10:57:30
1,10.9,330,Ok,10/12/2020 11:04:06
1,5.4,290,Ok,10/12/2020 11:10:35
1,10.6,440,Ok,10/12/2020 11:19:06
1,10.5,370,Ok,10/12/2020 11:26:48
1,6.7,210,Ok,10/12/2020 11:44:49
1,9.4,290,Ok,10/12/2020 11:50:55
1,10.3,290,Ok,10/12/2020 11:59:39
1,6.9,260,Ok,10/12/2020 12:06:15
1,9.6,270,Ok,10/12/2020 12:13:39
1,8.2,320,Ok,10/12/2020 12:19:40
1,12.7,370,Ok,10/12/2020 12:29:07
1,4.3,300,Ok,10/12/2020 12:35:25
1,6.3,290,Ok,10/12/2020 12:41:48
1,7.5,290,Ok,10/12/2020 12:53:38
1,11.1,490,Ok,10/12/2020 13:03:14
1,9.3,380,Ok,10/12/2020 13:42:48
1,7.0,490,Ok,10/12/2020 13:51:48
1,11.8,390,Ok,10/12/2020 14:06:05
1,8.4,330,Ok,10/12/2020 14:13:03
1,9.7,410,Ok,10/12/2020 14:21:43
1,17.4,460,Ok,10/12/2020 14:30:55
1,6.2,190,Ok,10/12/2020 14:37:09
1,14.2,370,Ok,10/12/2020 14:52:12
1,9.2,280,Ok,10/12/2020 14:58:44
1,8.3,490,Ok,10/12/2020 15:16:56
1,15.2,420,Ok,10/12/2020 16:02:08
1,6.8,320,Ok,10/12/2020 16:09:18
1,8.2,290,Ok,10/12/2020 16:26:21
1,6.1,220,Ok,10/12/2020 16:31:53
1,6.2,240,Ok,10/12/2020 16:53:33
1,8.0,420,Ok,10/12/2020 17:06:16
1,11.2,800,Ok,10/12/2020 17:29:23
1,9.8,420,Ok,10/12/2020 17:39:30
1,9.5,280,Ok,10/12/2020 18:11:14
1,7.7,220,Ok,10/12/2020 18:16:10
1,6.5,230,Ok,10/12/2020 18:21:16
1,12.7,300,Ok,10/12/2020 18:28:12
1,8.6,340,Ok,10/12/2020 18:35:26
1,8.3,320,Ok,10/12/2020 18:42:38
1,6.4,290,Ok,10/12/2020 18:48:49
1,12.4,410,Ok,10/12/2020 18:56:56
1,16.4,500,Ok,10/12/2020 19:06:19
1,10.4,320,Ok,10/12/2020 19:18:04
1,5.2,340,Ok,10/12/2020 19:26:27
1,6.5,340,Ok,10/12/2020 19:33:37
1,8.7,310,Ok,10/12/2020 19:43:07
1,7.2,300,Ok,10/12/2020 20:31:56
1,7.9,330,Ok,10/12/2020 20:49:59
1,5.8,420,Ok,10/12/2020 20:57:50
1,9.7,490,Ok,10/12/2020 21:34:46
1,11.6,360,Ok,10/12/2020 21:42:21
1,14.0,390,Ok,10/12/2020 21:50:27
1,14.7,440,Ok,10/12/2020 21:59:08
1,10.9,390,Ok,10/12/2020 22:06:44
1,9.4,270,Ok,10/12/2020 22:21:01
1,6.1,370,Ok,10/12/2020 22:32:16
1,9.3,430,Ok,10/12/2020 22:40:54
1,12.9,390,Ok,10/12/2020 23:02:38
1,7.7,410,Ok,10/12/2020 23:10:58
1,8.7,290,Ok,10/12/2020 23:18:59
1,11.6,260,Ok,10/12/2020 23:34:11
1,11.0,380,Ok,10/12/2020 23:42:01
1,10.5,370,Ok,10/12/2020 23:49:30
1,7.9,300,Ok,11/12/2020 00:04:33
1,6.8,240,Ok,11/12/2020 00:10:04
1,9.2,480,Ok,11/12/2020 00:23:54
1,7.0,320,Ok,11/12/2020 00:30:44
1,6.6,500,Ok,11/12/2020 00:41:50
1,7.8,340,Ok,11/12/2020 00:48:57
1,5.7,230,Ok,11/12/2020 00:54:20
1,13.7,450,Ok,11/12/2020 01:04:27
1,9.6,390,Ok,11/12/2020 01:16:32
1,6.7,350,Ok,11/12/2020 01:28:59
1,13.9,390,Ok,11/12/2020 01:36:56
1,12.5,650,Ok,11/12/2020 01:53:39
1,12.2,410,Ok,11/12/2020 02:03:14
1,7.0,320,Ok,11/12/2020 02:35:18
1,7.8,300,Ok,11/12/2020 02:42:45
1,8.3,390,Ok,11/12/2020 02:52:51
1,5.9,240,Ok,11/12/2020 03:00:24
1,15.6,370,Ok,11/12/2020 03:08:15
1,5.2,260,Ok,11/12/2020 03:14:08
1,11.1,340,Ok,11/12/2020 03:21:18
1,6.6,440,Ok,11/12/2020 03:29:41
1,9.8,400,Ok,11/12/2020 03:38:13
1,7.2,400,Ok,11/12/2020 03:57:56
1,8.5,450,Ok,11/12/2020 04:27:12
1,9.0,400,Ok,11/12/2020 04:34:40
1,6.6,280,Ok,11/12/2020 04:55:01
1,11.1,340,Ok,11/12/2020 05:11:53
1,10.0,490,Ok,11/12/2020 05:22:25
1,12.7,450,Ok,11/12/2020 06:00:34
1,10.5,760,Ok,11/12/2020 06:13:56
1,8.5,240,Ok,11/12/2020 07:40:41
1,14.7,480,Ok,11/12/2020 07:50:13
1,5.3,340,Ok,11/12/2020 08:03:42
